PostID,Time,TweetUrl,Content,UserID,UserName,RetweetNum,LikeNum,ReplyNum,UserHandle,UserUrl,Location,UserID_PostID,CurrentPage
1364802944349007873,Thu Feb 25 05:02:33 +0000 2021,https://twitter.com/AFNCThailand/status/1364802944349007873,"รายงานสถานการณ์โรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) ประจำวันที่ 25 กุมภาพันธ์ 2564

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #โควิด19 #COVID19 https://t.co/fi9StktLjR",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,0,4,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1364802944349007873",51
1365524126006321154,Sat Feb 27 04:48:16 +0000 2021,https://twitter.com/AFNCThailand/status/1365524126006321154,"รายงานสถานการณ์โรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) ประจำวันที่ 27 กุมภาพันธ์ 2564

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #โควิด19 #COVID19 https://t.co/6KelOowALY",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,6,6,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1365524126006321154",51
1365851279642091520,Sun Feb 28 02:28:16 +0000 2021,https://twitter.com/AFNCThailand/status/1365851279642091520,"เคล็ดลับจับข้อมูลเท็จบนแพลตฟอร์มออนไลน์

อ่านเพิ่มเติมได้ที่ https://t.co/sDsOo8LTJp

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #ข้อมูลเท็จ #ตรวจสอบข้อมูลเท็จ #ออนไลน์ #โซเชียลมีเดีย https://t.co/kwh3LgHiMh",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,10,12,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1365851279642091520",51
1365195690993803264,Fri Feb 26 07:03:11 +0000 2021,https://twitter.com/AFNCThailand/status/1365195690993803264,"6 พฤติกรรมการใช้ Line ที่ง่ายต่อการสวมรอย

อ่านเพิ่มเติมที่ https://t.co/9McjtrDI4Q

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #Line #ไลน์ #สวมรอย https://t.co/R6bgWNdC2R",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,7,5,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1365195690993803264",51
1365167451504140292,Fri Feb 26 05:10:58 +0000 2021,https://twitter.com/AFNCThailand/status/1365167451504140292,"เพิ่มอัตราค่าจ้าง 3 กลุ่มแรงงาน สูงสุด 630 บาทต่อวัน จริงหรือ ?

อ่านเพิ่มเติมที่ https://t.co/IHV06NizUy

#ข่าวจริง #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #ค่าจ้าง #แรงงาน #ค่าแรง https://t.co/ay9cpgjGi1",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,11,4,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1365167451504140292",51
1365209033062248448,Fri Feb 26 07:56:12 +0000 2021,https://twitter.com/AFNCThailand/status/1365209033062248448,"ข่าวปลอม อย่าแชร์! ❌ จ้างเด็กอายุต่ำกว่า 15 ปีทำงาน ไม่ผิดกฎหมาย

อ่านเพิ่มเติมได้ที่ https://t.co/fTOUtQgBnK

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #แรงงาน #จ้างแรงงาน #ลูกจ้าง https://t.co/uzFb3jU039",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,1,4,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1365209033062248448",51
1364772171654946820,Thu Feb 25 03:00:16 +0000 2021,https://twitter.com/AFNCThailand/status/1364772171654946820,"ข่าวปลอม อย่าแชร์! ❌ ฉีดวัคซีนปอดอักเสบ สามารถป้องกันการติดโรคโควิด-19 ได้

อ่านเพิ่มเติมที่ https://t.co/RXAORhXgt7

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #วัคซีน #โควิด #ปอดอักเสบ https://t.co/N33hIhO9SS",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,7,6,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1364772171654946820",51
1365487624211734529,Sat Feb 27 02:23:13 +0000 2021,https://twitter.com/AFNCThailand/status/1365487624211734529,"5 ช่องทาง แจ้งเบาะแสตรงถึงนายกรัฐมนตรี

อ่านเพิ่มเติมที่ https://t.co/dAHmYvO8vJ

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #แจ้งข่าว #แจ้งเบาะแส #นายกรัฐมนตรี https://t.co/K77mL38Vse",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,3,5,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1365487624211734529",51
1365598963621978116,Sat Feb 27 09:45:39 +0000 2021,https://twitter.com/AFNCThailand/status/1365598963621978116,"ข่าวบิดเบือน ธ.ออมสิน ปล่อยสินเชื่อไทรทองอเนกประสงค์ 300,000 บาท กู้ได้ทุกคนไม่มีเงื่อนไข

อ่านเพิ่มเติมที่ https://t.co/YSeGZp5mAB

#ข่าวบิดเบือน #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #ไทรทองอเนกประสงค์ #เงินกู้ #กู้ #สินเชื่อ https://t.co/uEE0QBUmPO",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,4,4,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1365598963621978116",51
1364142272598577163,Tue Feb 23 09:17:16 +0000 2021,https://twitter.com/AFNCThailand/status/1364142272598577163,"ข่าวปลอม อย่าแชร์! ❌ ธ.ก.ส. เปิดกู้สินเชื่อสำหรับคนตกงาน 20,000 บาท ฟรีดอกเบี้ย ไม่ต้องใช้คนค้ำ เริ่ม 24 ก.พ.-3 มี.ค. 64

อ่านเพิ่มเติมที่ https://t.co/GgXOKmrzmm

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #สินเชื่อ #ตกงาน #กูเงิน #เงินกู้ #ฟรีดอกเบี้ย https://t.co/ijzw9jMwDW",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,7,5,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1364142272598577163",52
1363330395924697090,Sun Feb 21 03:31:10 +0000 2021,https://twitter.com/AFNCThailand/status/1363330395924697090,"ประกันสังคมเพิ่มเงินค่าทำศพ-เงินสงเคราะห์ ให้ผู้ประกันตน ม.40 จริงหรือ?

อ่านเพิ่มเติมได้ที่ https://t.co/fRWXSuN7mM

#ข่าวจริง #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #ประกันสังคม #เงินเยียวยา #เงินสงเคราะห์ #เงินทำศพ https://t.co/lwIhN7SkcC",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,5,5,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1363330395924697090",52
1364036048125190150,Tue Feb 23 02:15:11 +0000 2021,https://twitter.com/AFNCThailand/status/1364036048125190150,"เก็บเจลในรถ เสี่ยง เสื่อมคุณภาพ

อ่านเพิ่มเติมได้ที่ https://t.co/D64Kmq0FaO

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #วิธีเก็บเจล #เจลแอลกอฮอล์ #เสื่อมคุณภาพ https://t.co/QOPPNl5tOW",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,4,11,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1364036048125190150",52
1363414225201238025,Sun Feb 21 09:04:16 +0000 2021,https://twitter.com/AFNCThailand/status/1363414225201238025,"ข่าวปลอม อย่าแชร์! ❌ กฟน. จัดตัวแทนลงพื้นที่ให้บริการล้างแอร์ และเก็บค่าไฟ

อ่านเพิ่มเติมได้ที่ https://t.co/GmfFaHbySt

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #การไฟฟ้า #ล้างแอร์ #ค่าไฟฟ้า #เก็บค่าไฟ https://t.co/fw4DuI2MeX",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,1,4,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1363414225201238025",52
1364418419202793476,Wed Feb 24 03:34:35 +0000 2021,https://twitter.com/AFNCThailand/status/1364418419202793476,"ข่าวปลอม อย่าแชร์! ❌ ธ.กรุงไทย ส่ง SMS ให้ลงทะเบียนรับเงินเพิ่ม 5,000 บาท

อ่านเพิ่มเติมที่ https://t.co/yoPB6qsn9I

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #กรุงไทย #SMS #เราชนะ #ลงทะเบียน #เงิน https://t.co/K7lmiq1FG3",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,3,3,1,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1364418419202793476",52
1363784210134237184,Mon Feb 22 09:34:28 +0000 2021,https://twitter.com/AFNCThailand/status/1363784210134237184,"ข่าวปลอม อย่าแชร์! ❌ ใช้กรอบทะเบียนรถสกรีนลายกราฟิกเลียนแบบป้ายประมูล ไม่ผิดกฎหมาย

อ่านเพิ่มเติมได้ที่ https://t.co/C2RbpvaEvJ

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #ทะเบียนรถ #กรอบทะเบียนรถ #ทะเบียนประมูล #ทะเบียนสวย https://t.co/TijNEWTNQn",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,10,4,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1363784210134237184",52
1364461733532762121,Wed Feb 24 06:26:42 +0000 2021,https://twitter.com/AFNCThailand/status/1364461733532762121,"ข่าวปลอม อย่าแชร์! ❌ กินข้าวกล้อง ถั่วแดง หัวกระเทียมที่นึงสุก ช่วยรักษาโรคไต

อ่านเพิ่มเติมที่ https://t.co/m3vTYGj1yj

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #ข้าวกล้อง #ถั่วแดง #กระเทียม #โรคไต https://t.co/3ztd25n7JX",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,5,4,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1364461733532762121",52
1363712176100233216,Mon Feb 22 04:48:13 +0000 2021,https://twitter.com/AFNCThailand/status/1363712176100233216,"รายงานสถานการณ์โรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) ประจำวันที่ 22 กุมภาพันธ์ 2564
.
#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #โควิด19 #COVID19 https://t.co/fPgGowrtu3",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,3,4,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1363712176100233216",52
1364435661315432449,Wed Feb 24 04:43:06 +0000 2021,https://twitter.com/AFNCThailand/status/1364435661315432449,"รายงานสถานการณ์โรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) ประจำวันที่ 24 กุมภาพันธ์ 2564

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #โควิด19 #COVID19 https://t.co/xLPlB4aA2s",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,1,5,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1364435661315432449",52
1363351306392403970,Sun Feb 21 04:54:15 +0000 2021,https://twitter.com/AFNCThailand/status/1363351306392403970,"รายงานสถานการณ์โรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) ประจำวันที่ 21 กุมภาพันธ์ 2564
.
#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #โควิด19 #COVID19 https://t.co/gDBfJ7M4A4",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,2,3,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1363351306392403970",52
1363674305553338369,Mon Feb 22 02:17:44 +0000 2021,https://twitter.com/AFNCThailand/status/1363674305553338369,"เช็กให้ชัวร์ก่อนแชร์ วิธีสังเกต Fake News แบบง่ายๆ

อ่านเพิ่มเติมที่ https://t.co/9Hu1Kfo6gC

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #เช็กก่อนแชร์ #แชร์ข่าวปลอม #โซเชียลมีเดีย https://t.co/YkddVuB0JL",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,6,9,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1363674305553338369",52
1363692294201745411,Mon Feb 22 03:29:13 +0000 2021,https://twitter.com/AFNCThailand/status/1363692294201745411,"ข่าวปลอม อย่าแชร์! ❌ ประชาชนคนไทยทุกคน เมื่อเสียชีวิตจะได้สิทธิรับเงินจาก พม. จำนวน 2,000 บาท

อ่านเพิ่มเติมได้ที่ https://t.co/x2qSuOp96q

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #เสียชีวิต #คนไทย #เงินเยียวยา #ค่าทำศพ https://t.co/opwk4Y85ut",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,6,13,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1363692294201745411",52
1364084609021927428,Tue Feb 23 05:28:08 +0000 2021,https://twitter.com/AFNCThailand/status/1364084609021927428,"รายงานสถานการณ์โรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) ประจำวันที่ 23 กุมภาพันธ์ 2564
.
#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #โควิด19 #COVID19 https://t.co/UvmltGcPfP",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,1,2,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1364084609021927428",52
1364494011235397632,Wed Feb 24 08:34:58 +0000 2021,https://twitter.com/AFNCThailand/status/1364494011235397632,"ข่าวบิดเบือน ยกเว้นค่าผ่านทางพิเศษ 3 สายทาง ในวันที่ 26-28 ก.พ. 64 

อ่านเพิ่มเติมที่ https://t.co/i29T2w7IA1

#ข่าวบิดเบือน #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #ค่าผ่านทาง #ทางพิเศษ #ทางด่วน #ฟรี https://t.co/9o7nxBA1MT",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,5,3,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1364494011235397632",52
1363383343312609281,Sun Feb 21 07:01:34 +0000 2021,https://twitter.com/AFNCThailand/status/1363383343312609281,"ข่าวปลอม อย่าแชร์! ❌ พุทธรักษาดอกขาว ช่วยรักษาโรคมะเร็ง

อ่านเพิ่มเติมที่ https://t.co/h3KA1w1F1D

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #มะเร็ง #โรคมะเร็ง #รักษามะเร็ง #พุทธรักษาดอกขาว https://t.co/4nPk3pTXxB",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,1,3,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1363383343312609281",52
1364055016957353986,Tue Feb 23 03:30:33 +0000 2021,https://twitter.com/AFNCThailand/status/1364055016957353986,"เจ็บคอ รู้สึกมีก้อนติดอยู่ในลำคอ เป็นสัญญาณเตือนมะเร็งในช่องปาก จริงหรือ?

อ่านเพิ่มเติมได้ที่ https://t.co/yu6SqIhjqb

#ข่าวจริง #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #มะเร็ง #มะเร็งช่องปาก #มีก้อนในคอ #เจ็บคอ https://t.co/311KcZLrD8",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,2,4,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1364055016957353986",52
1363758319597281282,Mon Feb 22 07:51:35 +0000 2021,https://twitter.com/AFNCThailand/status/1363758319597281282,"ข่าวปลอม อย่าแชร์! ❌ ไมโครเวฟปล่อยคลื่นวิทยุ ทำให้เป็นอันตรายต่อสุขภาพ

อ่านเพิ่มเติมได้ที่ https://t.co/zbzyYojHVL

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #คลื่นไมโครเวฟ #ไมโครเวฟ #คลื่นวิทยุ #เวฟอาหาร https://t.co/ecq9HHrDBe",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,2,3,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1363758319597281282",52
1364395949880041476,Wed Feb 24 02:05:18 +0000 2021,https://twitter.com/AFNCThailand/status/1364395949880041476,"6 เทคนิค เพิ่มความปลอดภัยในการใช้ Social Network  

อ่านเพิ่มเติมได้ที่ https://t.co/HA4Jxqc6bW

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #SocialNetwork  #โซเชียล #เทคนิค https://t.co/kERa9o30Iz",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,5,5,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1364395949880041476",52
1363310478923952129,Sun Feb 21 02:12:01 +0000 2021,https://twitter.com/AFNCThailand/status/1363310478923952129,"10 เบอร์ฉุกเฉิน ที่ควรรู้ เมื่อออกเดินทาง

อ่านเพิ่มเติมได้ที่ https://t.co/Tj19vLQH2t

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #เบอร์ฉุกเฉิน #เดินทาง #ท่องเที่ยว https://t.co/vAwCFEi0NA",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,7,9,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1363310478923952129",52
1364063353493090305,Tue Feb 23 04:03:41 +0000 2021,https://twitter.com/AFNCThailand/status/1364063353493090305,"ข่าวปลอม อย่าแชร์! ❌ พายุโซนร้อนตู้เจวียน เข้าประเทศไทยวันที่ 23 ก.พ. ทำให้มีฝนตก ลมแรง

อ่านเพิ่มเติมที่ https://t.co/jO6MtvGNkU

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #พายุ #อากาศ #สภาพอากาศ #กรมอุตุ #เตือนภัย https://t.co/API42igrlg",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,1,2,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1364063353493090305",52
1362964785587912708,Sat Feb 20 03:18:22 +0000 2021,https://twitter.com/AFNCThailand/status/1362964785587912708,"ข่าวบิดเบือน สารสกัดจากใบบัวตองสามารถยับยั้งเซลล์มะเร็งได้

อ่านเพิ่มเติมที่ https://t.co/UMnA17RQn8

#ข่าวบิดเบือน #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #มะเร็ง #โรคมะเร็ง #รักษามะเร็ง #ใบบัวตอง https://t.co/BwxNrjQKBK",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,2,6,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1362964785587912708",53
1361936651560230918,Wed Feb 17 07:12:55 +0000 2021,https://twitter.com/AFNCThailand/status/1361936651560230918,"ข่าวบิดเบือน ภาษี e-Service เรียกเก็บจากผู้ค้าออนไลน์ ที่ใช้แพลตฟอร์มการค้าต่างประเทศ

อ่านเพิ่มเติมที่ https://t.co/KJbrvaXP3s

#ข่าวบิดเบือน #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #กรมสรรพากร #ภาษี #เสียภาษี #ต่างประเทศ https://t.co/TM6o0tArfB",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,5,7,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1361936651560230918",53
1363075946710847488,Sat Feb 20 10:40:05 +0000 2021,https://twitter.com/AFNCThailand/status/1363075946710847488,"ข่าวปลอม อย่าแชร์! ❌ อย. ขอรับเงินสนับสนุนเพื่อจัดทำวารสารฉบับพิเศษ 

อ่านเพิ่มเติมที่ https://t.co/oD9TOJlgRD

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #อย. #วารสารของอย. #แอบอ้าง #เรี่ยไรเงิน https://t.co/8fAoagPEyv",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,11,8,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1363075946710847488",53
1362597410397057026,Fri Feb 19 02:58:33 +0000 2021,https://twitter.com/AFNCThailand/status/1362597410397057026,"ข่าวบิดเบือน โคมเกลือช่วยขจัดมลพิษออกจากอากาศ และใช้ต้านไวรัสได้

อ่านเพิ่มเติมได้ที่ https://t.co/UWhY1Mj0B7

#ข่าวบิดเบือน #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #มะเร็ง #โรคมะเร็ง #รักษามะเร็ง #ใบบัวตอง https://t.co/caJMVpChPD",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,0,1,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1362597410397057026",53
1361898621210300420,Wed Feb 17 04:41:48 +0000 2021,https://twitter.com/AFNCThailand/status/1361898621210300420,"รายงานสถานการณ์โรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) ประจำวันที่ 17 กุมภาพันธ์ 2564
.
#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #โควิด19 #COVID19 https://t.co/leNOLNyNVW",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,2,8,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1361898621210300420",53
1362606102513262597,Fri Feb 19 03:33:05 +0000 2021,https://twitter.com/AFNCThailand/status/1362606102513262597,@a_chulasiri แอดมินประสานงานตรวจสอบให้นะคะ,1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,0,3,1,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1362606102513262597",53
1362946821513904132,Sat Feb 20 02:06:59 +0000 2021,https://twitter.com/AFNCThailand/status/1362946821513904132,"6 พฤติกรรม ที่ทำแล้วมือถืออาจถูกแฮ็ก

อ่านเพิ่มเติมที่ https://t.co/9BanXd7xOe

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #ถูกแฮ็ก #มือถือ #โทรศัพท์ https://t.co/SSK7LB9tv3",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,4,7,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1362946821513904132",53
1363135957894000643,Sat Feb 20 14:38:32 +0000 2021,https://twitter.com/AFNCThailand/status/1363135957894000643,"@geeJaAdorable สวัสดีค่ะ คุณ geeJaAdorable 💛💙
 ขณะนี้ทางศูนย์ได้ประสานงานกับ ปอท.เพื่อดำเนินการในส่วนที่เกี่ยวข้องเรียบร้อยแล้วค่ะ",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,0,0,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1363135957894000643",53
1362231499995553797,Thu Feb 18 02:44:33 +0000 2021,https://twitter.com/AFNCThailand/status/1362231499995553797,"ข่าวปลอม อย่าแชร์!❌กรมวิทยาศาตร์การแพทย์ ขอรับการสนับสนุนจัดทำวารสารฉบับพิเศษ 79 ปี

อ่านเพิ่มเติม https://t.co/jZbaTcfvzw

#ข่าวปลอม #ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #ขอรับการสนับสนุน #วารสาร #กรมวิทยาศาสตร์การแพทย์ https://t.co/q6dKW3od0c",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,2,5,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1362231499995553797",53
1362687792237531142,Fri Feb 19 08:57:41 +0000 2021,https://twitter.com/AFNCThailand/status/1362687792237531142,"@Johnnysmom62 สวัสดีค่ะ คุณ มัมต้องไม่โมโห🐳
 ขณะนี้ทางศูนย์ได้ประสานงานกับ ปอท.เพื่อดำเนินการในส่วนที่เกี่ยวข้องเรียบร้อยแล้วค่ะ",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,0,2,1,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1362687792237531142",53
1362626399387885568,Fri Feb 19 04:53:44 +0000 2021,https://twitter.com/AFNCThailand/status/1362626399387885568,"รายงานสถานการณ์โรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) ประจำวันที่ 19 กุมภาพันธ์ 2564
.
#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #โควิด19 #COVID19 https://t.co/YDBA7ygTsA",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,2,6,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1362626399387885568",53
1362590384220631040,Fri Feb 19 02:30:37 +0000 2021,https://twitter.com/AFNCThailand/status/1362590384220631040,"เตือน! อย่าหลงเชื่อข้อมูลเกี่ยวกับโครงการ “เราชนะ” 
ที่ไม่ได้เผยแพร่จากกระทรวงการคลัง

อ่านเพิ่มเติมที่ https://t.co/aqjRKWKFHB

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #เราชนะ #การคลัง #มาตรการเยียวยา #เงินเยียวยา https://t.co/IjI0sF6s69",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,2,6,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1362590384220631040",53
1362226980712632322,Thu Feb 18 02:26:35 +0000 2021,https://twitter.com/AFNCThailand/status/1362226980712632322,"มีเงินโอนผิดมา ทำยังไงดี ?

อ่านเพิ่มเติมที่ https://t.co/Gpe2KFYT3A

#ศูนย์ต่อต้านข่าวปลอม #AntiFakeNewsCenter #AFNCThailand #โอนผิด #โอนเงิน #มิจฉาชีพ #เลขบัญชี https://t.co/RkkopitgfM",1188724507432718336,ศูนย์ต่อต้านข่าวปลอม ประเทศไทย,11,7,0,AFNCThailand,https://twitter.com/AFNCThailand,,"AFNCThailand,1362226980712632322",53
